NIVNOME,TERCODIGO,TERNOME,TERNOMEPADRAO,TERCAPITAL,TERAREA,NIVAMC
AMC 91-00,412410,Santo Antônio da Platina,SANTO ANTONIO DA PLATINA,true,722.4,true
AMC 60-00,412410,Santo Antônio da Platina,SANTO ANTONIO DA PLATINA,true,722.4,true
AMC 70-00,412410,Santo Antônio da Platina,SANTO ANTONIO DA PLATINA,true,722.4,true
Municípios,4124103,Santo Antônio da Platina,SANTO ANTONIO DA PLATINA,true,722.4,true
AMC 70-00,412420,Santo Antônio do Caiuá,SANTO ANTONIO DO CAIUA,true,219.2,true
AMC 91-00,412420,Santo Antônio do Caiuá,SANTO ANTONIO DO CAIUA,true,219.2,true
Municípios,4124202,Santo Antônio do Caiuá,SANTO ANTONIO DO CAIUA,true,219.2,true
AMC 91-00,412430,Santo Antônio do Paraíso,SANTO ANTONIO DO PARAISO,true,167.6,true
AMC 70-00,412430,Santo Antônio do Paraíso,SANTO ANTONIO DO PARAISO,true,167.6,true
Municípios,4124301,Santo Antônio do Paraíso,SANTO ANTONIO DO PARAISO,true,167.6,true
Municípios,4124400,Santo Antônio do Sudoeste,SANTO ANTONIO DO SUDOESTE,true,324.5,true
AMC 70-00,412450,Santo Inácio,SANTO INACIO,true,294.5,true
AMC 91-00,412450,Santo Inácio,SANTO INACIO,true,294.5,true
Municípios,4124509,Santo Inácio,SANTO INACIO,true,294.5,true
AMC 91-00,412460,São Carlos do Ivaí,SAO CARLOS DO IVAI,true,215.9,true
AMC 60-00,412460,São Carlos do Ivaí,SAO CARLOS DO IVAI,true,215.9,true
AMC 70-00,412460,São Carlos do Ivaí,SAO CARLOS DO IVAI,true,215.9,true
Municípios,4124608,São Carlos do Ivaí,SAO CARLOS DO IVAI,true,215.9,true
AMC 70-00,412470,São Jerônimo da Serra,SAO JERONIMO DA SERRA,true,826.6,true
AMC 91-00,412470,São Jerônimo da Serra,SAO JERONIMO DA SERRA,true,826.6,true
Municípios,4124707,São Jerônimo da Serra,SAO JERONIMO DA SERRA,true,826.6,true
AMC 91-00,412480,São João,SAO JOAO,true,371.8,true
AMC 70-00,412480,São João,SAO JOAO,true,371.8,true
Municípios,4124806,São João,SAO JOAO,true,371.8,true
AMC 70-00,412490,São João do Caiuá,SAO JOAO DO CAIUA,true,304.1,true
AMC 91-00,412490,São João do Caiuá,SAO JOAO DO CAIUA,true,304.1,true
Municípios,4124905,São João do Caiuá,SAO JOAO DO CAIUA,true,304.1,true
AMC 91-00,412500,São João do Ivaí,SAO JOAO DO IVAI,true,351.6,true
Municípios,4125001,São João do Ivaí,SAO JOAO DO IVAI,true,351.6,true
AMC 40-00,412510,São João do Triunfo,SAO JOAO DO TRIUNFO,true,717.1,true
AMC 91-00,412510,São João do Triunfo,SAO JOAO DO TRIUNFO,true,717.1,true
AMC 60-00,412510,São João do Triunfo,SAO JOAO DO TRIUNFO,true,717.1,true
AMC 70-00,412510,São João do Triunfo,SAO JOAO DO TRIUNFO,true,717.1,true
Municípios,4125100,São João do Triunfo,SAO JOAO DO TRIUNFO,true,717.1,true
AMC 70-00,412520,São Jorge d'Oeste,SAO JORGE D'OESTE,true,382.2,true
